27.66517,0.016557522,27.258343,27.619503,28.053734,0.7953911,0.0,0.0,-0.2917652,0.0,0.18976018,0.45314878,0.1028233,0.18851161,0.262236,0.1594127,2.5202703,0.4855541,0.91922176,1.5752003,0.05447806,0.61432016,7.182143,2.7031484,6.1324973,1.443884,25.287657,0.3317618,-9.05616,-0.67688096,0.0,0.0,0.9327823,3.6892594e-08,3.3162134,0.2699526,0.7409117,1.0700995,22.220251,0.17903729,525.091,0.07570188,1432.6222,0.043607306,-171.52779,-0.38345057,1824.129,0.027362244,1385.5469,0.512527,-173.60805,-0.352281,2563.1233,0.06335319,1081.1198,0.17566767,-173.84438,-0.347568,-18.408354,-0.073459074,22.264135,0.076338515,0.032486435,0.46079922,-0.024842111,-0.20380783,0.12652886,0.052645694,30.651447,0.04408355,10.097844,0.46399936,45.823326,0.016797395,-17.314754,-0.03578735,-3.510405,8.531578,-0.014108021,0.0019739326,0.051092733,6.25,3.7037039,0.03,0.0,0.22,0.0,-40.211105
25.518383,0.16811907,22.318771,24.999737,29.996151,7.6773796,108.432014,19.382713,1.7384872,60.529278,0.0981195,0.6210603,0.02933947,0.08881902,0.1546793,0.12533984,2.148251,1.0801375,1.271884,0.44018242,0.028306888,0.6366103,24.906149,0.5166066,8.99335,1.0729395,22.609411,0.66222185,8.520831,1.0500499,0.06404766,1.6037067,2.1258795,0.6977743,5.224954,0.55271894,8.857946,0.51335025,28.238144,0.21866378,641.1144,0.2991771,1449.5465,0.19314833,-133.52632,-0.625664,1801.218,0.073162556,799.47534,0.2636371,-137.16548,-0.57603794,2796.917,0.10237135,1018.421,0.2738945,-137.45067,-0.57034576,-19.344007,-0.25276434,24.045832,0.20013717,-0.0022211815,-7.8465943,-0.018138684,-0.6501627,0.04181298,0.3488608,33.71335,0.23597248,9.97491,1.0675939,34.74857,0.36065316,7.163181,0.8188652,-16.008095,25.098999,-0.024343044,0.01213097,0.021171274,5.376344,3.409091,0.09666667,0.040276818,0.13,0.1034408,-43.792942
27.627987,0.023245577,27.015646,27.567802,28.289791,1.2741451,7.544191,0.5975064,13.234027,2.1710212,0.20394732,0.55761224,0.07098744,0.22747186,0.3172622,0.24627477,0.18710306,0.7423585,0.71214366,0.0,0.030525165,0.7478477,42.419945,0.31036958,11.534697,0.8289904,11.238419,1.2029321,-7.5658975,-2.5213342,0.0062914803,0.43103537,0.4169935,0.83857954,9.1535225,0.08236467,8.310919,0.41561705,36.023354,0.118833296,622.3939,0.31748354,1486.6418,0.09321106,-33.108166,-1.6582019,1647.5779,0.22007774,1186.9332,0.15733032,-46.983505,-1.0854886,2846.5718,0.1257125,983.7145,0.1617327,-56.705463,-0.8280264,-20.045883,-0.32497764,34.685635,0.11444723,0.0202216,0.89904577,-0.026798831,-0.59261906,0.03613564,0.6482719,47.69753,0.09298342,9.846981,0.8341562,8.888189,1.355836,-12.6291685,-1.3059447,-6.2211323,13.089779,0.013322767,0.020575909,0.0023175133,1.5625,1.724138,0.51,0.0,0.049999997,0.0,-36.02405
23.78238,0.13356799,23.1863,24.381027,25.320242,2.1339417,296.2974,301.98447,33.853348,58.96189,0.11570033,0.6581204,0.041209787,0.10159268,0.17804715,0.13683736,1.627042,0.8762581,1.4380672,0.8490608,0.032982003,0.71403503,31.698841,0.46172562,12.1440525,0.9201546,14.659785,0.9335014,6.024058,2.0021193,0.034393445,1.9429116,1.4380302,0.7755315,4.7299204,0.4495011,6.5968475,0.6539039,34.87129,0.23227805,612.64685,0.3494536,1424.2302,0.14756979,-104.27963,-0.8479625,1693.642,0.16150494,1165.6531,0.24155083,-110.58305,-0.73697764,2782.9993,0.12668085,1158.7042,0.2735233,-114.48332,-0.6805816,-22.010302,-0.33377126,31.495403,0.18515305,-0.00618473,-3.3917289,-0.009715617,-1.4862541,0.041602492,0.5518686,40.340534,0.17200992,13.284468,0.9061754,16.271217,0.94254607,7.5315895,1.49387,-16.6686,26.392923,-0.015281402,0.009330192,0.02406493,4.7892723,2.9013538,0.174,0.18014069,0.140625,0.08234596,-42.084946
23.410261,0.14698279,20.347284,23.295496,25.518902,5.1716175,462.7104,320.9088,63.12232,38.66037,0.097858295,0.39527008,0.06061112,0.09601015,0.13810495,0.077493824,1.5856767,0.1454057,1.2172015,0.6984013,0.03533191,0.6013073,31.13613,0.38339478,14.8554,0.8228301,24.984798,0.55439335,13.7488575,0.44897553,0.047348183,1.112247,1.6546448,0.45582148,4.7065187,0.42477536,5.4171095,0.6729956,35.863613,0.21327458,625.0198,0.4018385,1349.1179,0.095589526,-110.021416,-0.81267816,1753.3374,0.092379384,1287.0806,0.32447404,-118.61,-0.6817869,2688.4119,0.113299794,1119.0518,0.17545335,-118.87507,-0.67949194,-26.27549,-0.26714608,32.547375,0.30032355,-0.014872215,-1.6506404,-0.0013318367,-6.861758,0.03677591,0.56954,33.764835,0.1877919,19.47872,0.4776589,35.86245,0.23674835,17.196642,0.26646292,-17.365698,26.699938,-0.0038488053,0.009212734,0.03570282,8.219178,2.9411764,0.155,0.024999999,0.10666667,0.05436502,-43.848827
15.447719,0.034712017,14.918139,15.347943,16.002907,1.0847673,0.0,0.0,-0.18399692,0.0,0.10075048,0.5831357,0.031720787,0.11243309,0.16097552,0.12925473,1.0543619,0.37098625,1.2879314,0.0,0.04664751,0.62783724,33.5355,0.4752989,9.9167,0.16293225,17.65984,0.35086846,9.734866,0.5828723,0.03613245,0.1656464,1.9491495,1.0108652,1.6310253,0.10121395,7.845586,0.04285303,39.32135,0.094093874,564.75037,0.2653379,1320.3397,0.049768455,-80.63258,-1.2088318,1642.9125,0.1423328,1111.4692,0.13245401,-89.59131,-1.0048575,2740.1282,0.09344241,1032.2014,0.12814905,-96.214516,-0.87709576,-21.68786,-0.06546478,32.080902,0.016169932,0.025053672,0.3353312,-0.011676663,-0.50028706,0.07841117,0.177646,47.389084,0.03475621,9.380496,0.15086935,13.036531,0.1440591,12.07572,0.30311954,-22.32569,30.90015,0.0024604455,-0.0041896473,0.05110511,5.263158,7.142857,0.07,0.0,0.049999997,0.0,-42.1873
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10581176,0.61929417,0.034362968,0.095381185,0.18159375,0.14723077,0.036988407,0.0,1.4863536,0.0,0.032036368,0.6793881,36.876743,0.3080282,-0.41666883,-9.186812,-4.473051,-0.87563294,-7.829245,-0.80419433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.908687,26.177076,0.039115928,-0.022005456,0.053292904,0.0,0.0,0.0,0.0,0.07,0.0,-44.896587
25.252405,0.04932646,24.21922,24.456766,26.661703,2.442484,-5.6307607,0.0,15.828251,0.0,0.15337035,0.4965462,0.09247315,0.12621792,0.22260478,0.13013163,2.1754415,0.80503637,1.079194,0.79252833,0.041719463,0.50282574,41.58553,0.18617767,8.441315,1.3397368,17.131779,0.71993935,5.891534,2.454809,0.015213814,0.46478897,0.6990249,0.482734,5.9903426,0.2226883,7.1514964,0.62561697,29.417534,0.27071688,471.64426,0.26800066,1345.0554,0.11709944,-91.50639,-1.030829,1535.5642,0.13043825,1226.826,0.28625506,-99.09295,-0.8713746,2561.3186,0.09068983,1016.80664,0.17507708,-103.76338,-0.79255414,-20.316225,-0.3571932,29.617188,0.21426877,0.013570891,1.1291789,-0.020505605,-1.0174134,0.050279867,0.4859257,44.925648,0.09867158,7.566094,1.7182764,16.989956,0.7925133,0.94614196,17.707296,-16.369394,28.65098,-0.012006261,-0.0075030583,0.03779813,5.6603775,2.1276596,0.26,0.0,0.19,0.0,-38.859833
22.723713,0.1369653,22.178795,23.081518,23.982405,1.8036098,169.17522,138.45322,35.20971,23.917236,0.1217777,0.6061959,0.060709495,0.11221583,0.16923422,0.108524725,1.6285514,0.78366685,1.4299608,0.8863436,0.031986184,1.0698454,35.70731,0.31383088,13.098289,0.9458137,20.65756,0.8420422,11.807936,1.1093053,0.038638674,2.13782,1.1173213,0.7400347,4.9056754,0.4221794,5.294767,0.71668315,31.626415,0.24619217,544.4436,0.38535768,1402.1257,0.1545334,-66.830086,-1.188437,1627.5632,0.15146828,1138.0621,0.31402117,-78.03456,-0.92602247,2650.3538,0.11609413,1112.7919,0.28282666,-81.14154,-0.8680636,-21.78359,-0.31798023,29.17144,0.224763,-0.0033126262,-7.276123,-0.0068918634,-2.2128637,0.034294408,1.1799951,37.345116,0.19148934,14.007188,0.898537,23.86045,0.7381348,12.340981,1.0438696,-16.961061,28.497932,-0.005709581,0.0022936359,0.027979597,3.8636363,3.4562213,0.19733334,0.119914785,0.08153845,0.078822695,-41.543545
23.612568,0.35960338,16.075405,23.817408,25.156225,9.08082,231.51137,152.84433,337.55353,320.3521,0.10015469,0.6409325,0.032005917,0.09668024,0.15136236,0.11935644,2.14541,1.0107977,1.4401925,1.4580262,0.031613868,0.8663447,24.977158,0.7072039,11.280498,0.9147531,18.222914,0.7869579,6.7942348,2.00573,0.035843033,1.3420377,1.2235345,0.8761005,3.9839683,0.62331873,6.2093887,0.8916549,31.2563,0.34023657,527.3928,0.3374416,1377.7969,0.14601092,-134.85011,-0.64272577,1608.9438,0.11955756,1096.4486,0.245446,-138.21605,-0.5786144,2622.5688,0.100908816,1097.2743,0.18560049,-138.88495,-0.5570577,-20.214466,-0.5146004,27.942087,0.4215241,-0.004371955,-4.751863,-0.007379266,-2.0402532,0.039146625,0.44442123,35.362617,0.3766808,13.929375,0.8545819,22.063335,0.7274449,10.801379,1.2123803,-14.882351,24.351604,-0.019608587,0.008412166,0.028315118,4.810997,3.1468532,0.10555555,0.07304657,0.19222221,0.10643493,-43.924965
